   GoodVibes v3.0.1 2024/01/08 10:01:04
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc water_SPE --csv --output am1_gs 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  gs_142_am1,0.007848,0.016235,0.238031,0.262894,0.060396,0.057111,0.202498,0.205783,
o  gs_143_am1,-0.075306,-0.068163,0.198774,0.138521,0.055585,0.053173,0.082937,0.085348,
o  gs_144_am1,0.048936,0.057361,0.248895,0.314790,0.061089,0.057453,0.253702,0.257338,
o  gs_145_am1,0.029778,0.036424,0.286522,0.333580,0.060062,0.056806,0.273518,0.276774,
o  gs_146_am1,0.039724,0.046258,0.258831,0.314091,0.055486,0.053106,0.258605,0.260985,
o  gs_147_am1_reopt2,0.023217,0.033242,0.276182,0.316323,0.058667,0.055797,0.257656,0.260526,
o  gs_148_am1_reopt,0.029752,0.038775,0.303898,0.352264,0.063299,0.059595,0.288965,0.292669,
o  gs_149_am1,0.079709,0.089685,0.359892,0.460925,0.071195,0.065793,0.389730,0.395132,
o  gs_14_am1,-0.065856,-0.058395,0.183100,0.131137,0.051886,0.049611,0.079251,0.081527,
o  gs_150_am1,0.041035,0.049667,0.331645,0.392803,0.066854,0.062694,0.325950,0.330109,
o  gs_151_am1,-0.042995,-0.034997,0.292319,0.267534,0.062373,0.058917,0.205161,0.208617,
o  gs_152_am1_reopt,0.084475,0.092147,0.342453,0.447033,0.067587,0.063008,0.379447,0.384025,
o  gs_153_am1,-0.015090,-0.008577,0.202833,0.200579,0.050112,0.047547,0.150467,0.153032,
o  gs_154_am1,-0.006436,0.000108,0.174988,0.179754,0.045425,0.043915,0.134330,0.135840,
o  gs_155_am1_reopt,-0.021787,-0.011914,0.192497,0.183153,0.048860,0.046592,0.134294,0.136561,
o  gs_156_am1_reopt,-0.015407,-0.006377,0.220213,0.218918,0.053140,0.050307,0.165778,0.168611,
o  gs_157_am1,0.035095,0.044384,0.276206,0.328130,0.061059,0.056648,0.267072,0.271482,
o  gs_158_am1,-0.003843,0.004526,0.248009,0.259775,0.056613,0.053405,0.203162,0.206369,
o  gs_159_am1,-0.088277,-0.081441,0.208715,0.134105,0.052002,0.049564,0.082104,0.084541,
o  gs_15_am1,-0.148771,-0.142757,0.143825,0.007003,0.047470,0.045731,-0.040467,-0.038728,
o  gs_160_am1_reopt,0.038995,0.046143,0.258884,0.313417,0.057493,0.053902,0.255924,0.259516,
o  gs_161_am1,-0.068306,-0.062835,0.147312,0.088884,0.041529,0.040077,0.047356,0.048808,
o  gs_162_am1,-0.058691,-0.053372,0.119157,0.068977,0.038480,0.037012,0.030497,0.031965,
o  gs_163_am1,-0.074354,-0.065368,0.136560,0.071995,0.041028,0.039636,0.030968,0.032360,
o  gs_164_am1,-0.067982,-0.060047,0.164662,0.107911,0.045072,0.043156,0.062839,0.064755,
o  gs_165_am1_reopt,-0.017545,-0.009167,0.220700,0.217043,0.052787,0.049796,0.164256,0.167247,
o  gs_166_am1_reopt,-0.055865,-0.048504,0.191888,0.149087,0.050536,0.047460,0.098551,0.101627,
o  gs_167_am1,-0.142462,-0.137258,0.152751,0.021258,0.044574,0.042803,-0.023316,-0.021545,
o  gs_168_am1,-0.012861,-0.007062,0.202959,0.202896,0.049679,0.047295,0.153217,0.155601,
o  gs_169_am1_reopt,-0.067651,-0.063399,0.109919,0.051638,0.042608,0.040274,0.009030,0.011364,
o  gs_16_am1,-0.023435,-0.016787,0.193968,0.184374,0.052720,0.050149,0.131654,0.134225,
o  gs_170_am1_reopt,-0.057361,-0.050362,0.081834,0.032439,0.037985,0.036557,-0.005546,-0.004118,
o  gs_171_am1_reopt,-0.073124,-0.065968,0.099346,0.035400,0.042085,0.039727,-0.006684,-0.004327,
o  gs_172_am1_reopt,-0.066444,-0.060246,0.127036,0.071472,0.046744,0.043716,0.024728,0.027756,
o  gs_173_am1,-0.015444,-0.008620,0.183110,0.181195,0.054234,0.050181,0.126961,0.131014,
o  gs_174_am1,-0.055301,-0.047394,0.154900,0.111949,0.048774,0.046439,0.063175,0.065509,
o  gs_175_am1,-0.140009,-0.132877,0.115530,-0.014028,0.046004,0.043253,-0.060032,-0.057281,
o  gs_176_am1,-0.012390,-0.006005,0.165701,0.165622,0.049733,0.047016,0.115889,0.118606,
o  gs_177_am1,-0.049433,-0.043908,0.109315,0.069374,0.042322,0.040829,0.027052,0.028545,
o  gs_178_am1_reopt,-0.038611,-0.030925,0.081203,0.050702,0.038924,0.037714,0.011778,0.012988,
o  gs_179_am1,-0.053905,-0.045989,0.098596,0.054042,0.042176,0.040499,0.011866,0.013543,
o  gs_17_am1,-0.059508,-0.053827,0.137436,0.089141,0.046048,0.044510,0.043093,0.044631,
o  gs_180_am1_reopt,-0.047112,-0.040273,0.126308,0.090251,0.046619,0.044385,0.043633,0.045866,
o  gs_181_am1,0.003382,0.011296,0.182335,0.199483,0.054799,0.051075,0.144684,0.148408,
o  gs_182_am1,-0.036937,-0.028320,0.154087,0.129767,0.050180,0.047730,0.079587,0.082037,
o  gs_183_am1,-0.122657,-0.113648,0.114914,0.002825,0.045037,0.043462,-0.042212,-0.040637,
o  gs_184_am1,0.004678,0.012517,0.164900,0.182167,0.051091,0.048244,0.131076,0.133923,
o  gs_185_am1_reopt2,-0.014550,-0.008087,0.202968,0.201124,0.048783,0.047010,0.152341,0.154114,
o  gs_186_am1,-0.003999,0.002692,0.175048,0.182171,0.044897,0.043565,0.137274,0.138605,
o  gs_187_am1,-0.021479,-0.012699,0.192421,0.183396,0.048422,0.046467,0.134975,0.136929,
o  gs_188_am1,-0.014695,-0.007022,0.220108,0.219591,0.053443,0.050493,0.166148,0.169098,
o  gs_189_am1,0.035817,0.043866,0.276137,0.328816,0.061243,0.056838,0.267573,0.271977,
o  gs_18_am1,-0.048729,-0.044754,0.109508,0.070242,0.041285,0.040495,0.028957,0.029748,
o  gs_190_am1,-0.003299,0.005115,0.247778,0.260230,0.057081,0.053765,0.203149,0.206465,
o  gs_191_am1,-0.088177,-0.081527,0.208781,0.134166,0.050893,0.049087,0.083273,0.085080,
o  gs_192_am1,0.040388,0.047321,0.258681,0.314706,0.057464,0.054059,0.257242,0.260646,
o  gs_193_am1,-0.060554,-0.055244,0.119050,0.066947,0.037563,0.036837,0.029385,0.030110,
o  gs_194_am1,-0.048922,-0.043120,0.090895,0.048991,0.033575,0.033105,0.015415,0.015886,
o  gs_195_am1,-0.064806,-0.055929,0.108451,0.051925,0.036924,0.036253,0.015000,0.015672,
o  gs_196_am1,-0.058283,-0.050382,0.136252,0.087879,0.041765,0.040266,0.046114,0.047612,
o  gs_197_am1_reopt,-0.007849,0.000531,0.192397,0.197062,0.049859,0.047144,0.147204,0.149918,
o  gs_198_am1,-0.047325,-0.040001,0.164277,0.128188,0.045038,0.043429,0.083150,0.084759,
o  gs_199_am1,-0.134174,-0.128575,0.124756,-0.000063,0.039887,0.039157,-0.039950,-0.039220,
o  gs_19_am1_reopt,-0.064860,-0.055888,0.126999,0.073018,0.044710,0.043516,0.028309,0.029502,
o  gs_1_am1,-0.078815,-0.072944,0.175411,0.108084,0.045152,0.043640,0.062933,0.064444,
o  gs_200_am1,-0.005675,0.000256,0.175047,0.180552,0.045468,0.043943,0.135084,0.136609,
o  gs_201_am1,-0.078251,-0.072642,0.138077,0.070848,0.045028,0.043297,0.025820,0.027551,
o  gs_202_am1,-0.068211,-0.062526,0.110206,0.051406,0.041073,0.039846,0.010333,0.011560,
o  gs_203_am1,-0.083766,-0.075027,0.127563,0.054541,0.043986,0.042479,0.010555,0.012062,
o  gs_204_am1,-0.077324,-0.069629,0.155285,0.090390,0.048696,0.046435,0.041694,0.043955,
o  gs_205_am1_reopt,-0.026741,-0.018658,0.211298,0.199677,0.056696,0.053003,0.142981,0.146674,
o  gs_206_am1,-0.066240,-0.059093,0.183050,0.130730,0.052274,0.049663,0.078456,0.081067,
o  gs_207_am1,-0.150146,-0.144839,0.143841,0.005607,0.047354,0.045544,-0.041747,-0.039937,
o  gs_208_am1_reopt,-0.023322,-0.017536,0.193977,0.184440,0.052538,0.050003,0.131902,0.134437,
o  gs_209_am1,-0.075127,-0.071124,0.101364,0.036227,0.043422,0.041876,-0.007195,-0.005650,
o  gs_20_am1,-0.058696,-0.050421,0.154712,0.108588,0.049333,0.047469,0.059255,0.061119,
o  gs_210_am1_reopt,-0.065389,-0.058293,0.072937,0.016505,0.040764,0.039482,-0.024259,-0.022977,
o  gs_211_am1,-0.081120,-0.073249,0.090693,0.019585,0.042682,0.041477,-0.023096,-0.021892,
o  gs_212_am1,-0.074670,-0.067776,0.118378,0.055434,0.047290,0.045441,0.008144,0.009993,
o  gs_213_am1,-0.023855,-0.016139,0.174361,0.164970,0.055538,0.052137,0.109432,0.112833,
o  gs_214_am1,-0.063617,-0.056478,0.146041,0.095716,0.050924,0.048833,0.044792,0.046883,
o  gs_215_am1,-0.145531,-0.139915,0.106763,-0.027393,0.046692,0.045022,-0.074085,-0.072415,
o  gs_216_am1_reopt,-0.021787,-0.015045,0.156890,0.148367,0.051865,0.049380,0.096502,0.098987,
o  gs_217_am1,-0.058665,-0.052446,0.100271,0.052291,0.045436,0.043893,0.006855,0.008398,
o  gs_218_am1,-0.047507,-0.043406,0.072362,0.033770,0.040509,0.039930,-0.006738,-0.006159,
o  gs_219_am1,-0.063326,-0.054313,0.089857,0.036880,0.044177,0.042909,-0.007297,-0.006029,
o  gs_21_am1,-0.008469,0.000727,0.210686,0.217521,0.057541,0.054110,0.159979,0.163411,
o  gs_220_am1,-0.056510,-0.048887,0.117549,0.073095,0.048814,0.046847,0.024281,0.026248,
o  gs_221_am1,-0.005962,0.002640,0.173518,0.182360,0.057122,0.053490,0.125238,0.128870,
o  gs_222_am1,-0.045616,-0.037900,0.145267,0.113216,0.052234,0.050040,0.060983,0.063176,
o  gs_223_am1,-0.129066,-0.121759,0.105956,-0.011424,0.048102,0.046362,-0.059527,-0.057786,
o  gs_224_am1,-0.003583,0.002896,0.156092,0.166063,0.053144,0.050516,0.112920,0.115547,
o  gs_225_am1,-0.023663,-0.017106,0.193422,0.183854,0.054184,0.050916,0.129670,0.132938,
o  gs_226_am1,-0.012873,-0.006326,0.165676,0.165186,0.048726,0.046786,0.116460,0.118400,
o  gs_227_am1,-0.029491,-0.020526,0.183334,0.167391,0.051550,0.049144,0.115841,0.118247,
o  gs_228_am1,-0.023707,-0.015036,0.211012,0.202560,0.056009,0.052985,0.146551,0.149576,
o  gs_229_am1,0.027552,0.036124,0.266949,0.312526,0.064135,0.059411,0.248391,0.253115,
o  gs_22_am1,-0.047884,-0.039386,0.182431,0.148631,0.052814,0.050683,0.095818,0.097949,
o  gs_230_am1,-0.012741,-0.004060,0.238660,0.242785,0.059778,0.056295,0.183006,0.186489,
o  gs_231_am1,-0.096085,-0.089017,0.199448,0.118202,0.054574,0.052185,0.063628,0.066016,
o  gs_232_am1,0.030747,0.038026,0.249484,0.297034,0.060353,0.056636,0.236681,0.240398,
o  gs_233_am1,-0.069499,-0.065119,0.110168,0.049950,0.040606,0.039574,0.009344,0.010376,
o  gs_234_am1,-0.058447,-0.052183,0.081992,0.031521,0.038343,0.036764,-0.006821,-0.005243,
o  gs_235_am1_reopt,-0.073187,-0.065031,0.099680,0.035566,0.040332,0.039067,-0.004766,-0.003501,
o  gs_236_am1,-0.066878,-0.059498,0.127429,0.071283,0.044936,0.042973,0.026346,0.028309,
o  gs_237_am1,-0.016401,-0.008284,0.183519,0.180471,0.052422,0.049343,0.128049,0.131128,
o  gs_238_am1,-0.056892,-0.049871,0.155326,0.110530,0.047757,0.045955,0.062773,0.064575,
o  gs_239_am1,-0.142259,-0.137681,0.115884,-0.016101,0.043848,0.042130,-0.059950,-0.058231,
o  gs_23_am1,-0.132394,-0.124182,0.143079,0.022895,0.048744,0.047022,-0.025849,-0.024127,
o  gs_240_am1_reopt,-0.015005,-0.009491,0.166177,0.163235,0.048842,0.046522,0.114393,0.116713,
o  gs_241_am1,-0.074554,-0.069103,0.100767,0.036814,0.045055,0.043075,-0.008242,-0.006262,
o  gs_242_am1_reopt,-0.064531,-0.059723,0.073114,0.017456,0.041743,0.039943,-0.024287,-0.022487,
o  gs_243_am1,-0.080536,-0.072092,0.090632,0.020164,0.042781,0.041536,-0.022617,-0.021373,
o  gs_244_am1,-0.073951,-0.066665,0.118315,0.056139,0.047443,0.045460,0.008696,0.010679,
o  gs_245_am1_reopt,-0.023555,-0.015240,0.174306,0.165258,0.055676,0.052097,0.109582,0.113161,
o  gs_246_am1_reopt,-0.062808,-0.055382,0.145790,0.096473,0.052650,0.049568,0.043824,0.046906,
o  gs_247_am1_reopt,-0.145455,-0.139819,0.106656,-0.027330,0.047227,0.045174,-0.074557,-0.072504,
o  gs_248_am1,-0.020850,-0.013878,0.156749,0.149266,0.052903,0.049808,0.096364,0.099459,
o  gs_249_am1_reopt,-0.070674,-0.065500,0.063900,0.003190,0.043954,0.042333,-0.040763,-0.039143,
o  gs_24_am1,-0.005106,0.001586,0.193261,0.202219,0.053714,0.051181,0.148504,0.151038,
o  gs_250_am1,-0.061153,-0.054247,0.036096,-0.016792,0.039364,0.038493,-0.056156,-0.055285,
o  gs_251_am1_reopt,-0.075797,-0.066731,0.053472,-0.012669,0.042895,0.041522,-0.055564,-0.054191,
o  gs_252_am1,-0.068970,-0.061461,0.081180,0.023570,0.047781,0.045514,-0.024212,-0.021944,
o  gs_253_am1,-0.017646,-0.009850,0.137247,0.133629,0.055750,0.052010,0.077879,0.081619,
o  gs_254_am1,-0.058001,-0.051130,0.108936,0.063798,0.051084,0.048511,0.012713,0.015287,
o  gs_255_am1,-0.139288,-0.134175,0.069775,-0.058655,0.046124,0.044474,-0.104779,-0.103129,
o  gs_256_am1,-0.015560,-0.010215,0.119905,0.117069,0.051378,0.048794,0.065691,0.068275,
o  gs_257_am1,-0.053964,-0.047523,0.063178,0.019427,0.045010,0.043420,-0.025583,-0.023993,
o  gs_258_am1,-0.042220,-0.036229,0.035238,0.001636,0.041023,0.039983,-0.039387,-0.038347,
o  gs_259_am1,-0.058799,-0.048362,0.052705,0.003834,0.044021,0.042692,-0.040186,-0.038858,
o  gs_25_am1_reopt,-0.023789,-0.018645,0.230926,0.221388,0.053935,0.050822,0.167453,0.170566,
o  gs_260_am1_reopt,-0.051597,-0.043084,0.080430,0.040454,0.048771,0.046578,-0.008317,-0.006124,
o  gs_261_am1_reopt,-0.000367,0.008494,0.136491,0.150418,0.056739,0.053012,0.093678,0.097406,
o  gs_262_am1,-0.040387,-0.032651,0.108233,0.080919,0.051858,0.049496,0.029060,0.031422,
o  gs_263_am1_reopt2,-0.122365,-0.115993,0.069046,-0.042220,0.047131,0.045539,-0.089351,-0.087759,
o  gs_264_am1,0.001727,0.007853,0.119140,0.133862,0.052522,0.049858,0.081339,0.084003,
o  gs_265_am1,-0.019787,-0.013989,0.156569,0.150171,0.051554,0.049309,0.098616,0.100862,
o  gs_266_am1,-0.008754,-0.003225,0.128695,0.131697,0.047575,0.045870,0.084123,0.085828,
o  gs_267_am1_reopt,-0.025649,-0.016347,0.146151,0.133566,0.050318,0.048402,0.083248,0.085164,
o  gs_268_am1,-0.019488,-0.010944,0.173850,0.169138,0.055141,0.052290,0.113997,0.116848,
o  gs_269_am1_reopt,0.031025,0.040443,0.229881,0.278377,0.063135,0.058622,0.215242,0.219756,
o  gs_26_am1,-0.014108,-0.007970,0.203131,0.201749,0.048513,0.046941,0.153236,0.154808,
o  gs_270_am1,-0.008702,-0.000322,0.201574,0.209180,0.058892,0.055521,0.150288,0.153659,
o  gs_271_am1,-0.090504,-0.084161,0.162386,0.086195,0.053942,0.051478,0.032254,0.034717,
o  gs_272_am1,0.033604,0.041450,0.212487,0.262306,0.059264,0.055680,0.203043,0.206627,
o  gs_273_am1_reopt,-0.064114,-0.058527,0.072969,0.017644,0.040414,0.039220,-0.022770,-0.021577,
o  gs_274_am1,-0.054282,-0.049220,0.045190,-0.001913,0.036123,0.035604,-0.038036,-0.037517,
o  gs_275_am1,-0.070203,-0.061449,0.062760,0.000901,0.038587,0.037961,-0.037686,-0.037060,
o  gs_276_am1_reopt,-0.063622,-0.056024,0.090459,0.036877,0.043290,0.041892,-0.006413,-0.005014,
o  gs_277_am1,-0.012917,-0.004546,0.146519,0.146314,0.051333,0.048432,0.094982,0.097882,
o  gs_278_am1,-0.053065,-0.044832,0.118041,0.076656,0.048113,0.045732,0.028543,0.030924,
o  gs_279_am1,-0.136203,-0.130465,0.079012,-0.047576,0.042938,0.041530,-0.090514,-0.089105,
o  gs_27_am1_reopt,-0.029973,-0.021581,0.220525,0.204532,0.052034,0.049706,0.152498,0.154826,
o  gs_280_am1,-0.011385,-0.003949,0.129045,0.129196,0.048650,0.046112,0.080546,0.083084,
o  gs_281_am1,-0.057429,-0.050121,0.100040,0.053437,0.045916,0.044101,0.007521,0.009336,
o  gs_282_am1,-0.046288,-0.039923,0.072318,0.035134,0.041615,0.040490,-0.006481,-0.005356,
o  gs_283_am1,-0.062658,-0.052303,0.089730,0.037502,0.044567,0.043042,-0.007065,-0.005540,
o  gs_284_am1,-0.054839,-0.046927,0.117419,0.074708,0.049185,0.046895,0.025523,0.027814,
o  gs_285_am1_reopt,-0.004807,0.004556,0.173398,0.183453,0.057335,0.053446,0.126118,0.130007,
o  gs_286_am1_reopt2,-0.044175,-0.036270,0.145123,0.114607,0.052848,0.050221,0.061759,0.064386,
o  gs_287_am1,-0.126407,-0.120310,0.105829,-0.008813,0.048665,0.046481,-0.057478,-0.055294,
o  gs_288_am1,-0.001507,0.004950,0.156008,0.168104,0.053664,0.050675,0.114440,0.117429,
o  gs_289_am1_reopt,-0.054139,-0.046651,0.063164,0.019225,0.044742,0.043275,-0.025517,-0.024050,
o  gs_28_am1,-0.024920,-0.016010,0.248210,0.239092,0.056822,0.053786,0.182269,0.185306,
o  gs_290_am1,-0.041643,-0.035234,0.035215,0.002186,0.040985,0.039958,-0.038800,-0.037773,
o  gs_291_am1_reopt,-0.059574,-0.047593,0.052684,0.003042,0.043912,0.042605,-0.040870,-0.039563,
o  gs_292_am1,-0.050773,-0.042350,0.080394,0.041254,0.048737,0.046517,-0.007483,-0.005263,
o  gs_293_am1,0.001118,0.009350,0.136461,0.151878,0.056674,0.052949,0.095203,0.098929,
o  gs_294_am1,-0.039651,-0.032104,0.108226,0.081656,0.051868,0.049425,0.029789,0.032232,
o  gs_295_am1,-0.120621,-0.114882,0.069020,-0.040495,0.047049,0.045460,-0.087545,-0.085955,
o  gs_296_am1,0.002819,0.008540,0.119134,0.134948,0.052483,0.049810,0.082465,0.085139,
o  gs_297_am1,-0.034632,-0.028286,0.062417,0.038255,0.046033,0.044473,-0.007779,-0.006218,
o  gs_298_am1,-0.023267,-0.016982,0.034442,0.020064,0.042171,0.041163,-0.022107,-0.021100,
o  gs_299_am1_reopt,-0.039329,-0.028832,0.051923,0.022786,0.044980,0.043723,-0.022194,-0.020937,
o  gs_29_am1,0.025351,0.034634,0.304205,0.348059,0.064867,0.060193,0.283192,0.287866,
o  gs_2_am1,-0.068931,-0.063462,0.147488,0.088489,0.041423,0.040167,0.047066,0.048322,
o  gs_300_am1_reopt,-0.034088,-0.023568,0.079633,0.057446,0.049875,0.047641,0.007571,0.009805,
o  gs_301_am1_reopt,0.018849,0.028097,0.135701,0.169118,0.057809,0.054014,0.111309,0.115104,
o  gs_302_am1,-0.024771,-0.013141,0.107444,0.096028,0.053072,0.050596,0.042957,0.045432,
o  gs_303_am1,-0.103951,-0.096291,0.068267,-0.024319,0.048196,0.046589,-0.072515,-0.070908,
o  gs_304_am1,0.020726,0.027041,0.118360,0.152361,0.053759,0.050939,0.098602,0.101422,
o  gs_305_am1,-0.000945,0.005292,0.155760,0.168516,0.052995,0.050499,0.115520,0.118017,
o  gs_306_am1,0.009937,0.015982,0.127911,0.149889,0.048847,0.047039,0.101043,0.102850,
o  gs_307_am1,-0.006553,0.003301,0.145356,0.152168,0.051664,0.049578,0.100504,0.102590,
o  gs_308_am1,0.000115,0.008681,0.173057,0.188248,0.056448,0.053415,0.131800,0.134833,
o  gs_309_am1,0.049532,0.060135,0.229079,0.296387,0.064437,0.059699,0.231951,0.236689,
o  gs_30_am1,-0.013884,-0.005333,0.275973,0.279411,0.060213,0.056801,0.219199,0.222611,
o  gs_310_am1,0.010905,0.019094,0.200842,0.228298,0.059796,0.056447,0.168501,0.171851,
o  gs_311_am1,-0.070825,-0.064393,0.161582,0.105371,0.055257,0.052604,0.050114,0.052767,
o  gs_312_am1,0.051307,0.060514,0.211710,0.279520,0.060441,0.056689,0.219079,0.222830,
o  gs_313_am1_reopt2,-0.045803,-0.039366,0.072181,0.035440,0.041894,0.040524,-0.006454,-0.005084,
o  gs_314_am1,-0.035646,-0.029207,0.044347,0.016167,0.037806,0.037082,-0.021639,-0.020915,
o  gs_315_am1,-0.051014,-0.041377,0.061911,0.019543,0.040148,0.039376,-0.020604,-0.019833,
o  gs_316_am1,-0.044162,-0.036011,0.089614,0.055788,0.044789,0.043211,0.010998,0.012576,
o  gs_317_am1,0.005819,0.015535,0.145648,0.164495,0.052923,0.049700,0.111572,0.114795,
o  gs_318_am1,-0.033709,-0.025578,0.117312,0.095494,0.048941,0.046680,0.046553,0.048813,
