   GoodVibes v3.0.1 2023/07/28 09:36:01
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dft_exo_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  gs_di_1169,-2729.607986,0.074475,-2729.526725,0.037149,0.037112,-2729.563874,-2729.563837,
o  gs_di_1170,-2729.607986,0.074475,-2729.526725,0.037149,0.037112,-2729.563874,-2729.563837,
o  gs_di_1171,-2729.607986,0.074475,-2729.526725,0.037149,0.037112,-2729.563874,-2729.563837,
o  gs_di_1172,-2729.607986,0.074475,-2729.526725,0.037149,0.037112,-2729.563874,-2729.563837,
o  gs_di_1173,-255.246353,0.076408,-255.163606,0.034561,0.034546,-255.198167,-255.198152,
o  gs_di_1174,-255.246353,0.076408,-255.163606,0.034561,0.034546,-255.198167,-255.198152,
o  gs_di_1175,-255.246353,0.076408,-255.163606,0.034561,0.034546,-255.198167,-255.198152,
o  gs_di_1176,-255.246353,0.076408,-255.163606,0.034561,0.034546,-255.198167,-255.198152,
o  gs_di_1177,-255.246353,0.076408,-255.163606,0.034561,0.034546,-255.198167,-255.198152,
o  gs_di_1178,-255.246353,0.076408,-255.163606,0.034561,0.034546,-255.198167,-255.198152,
o  gs_di_1180,-194.104262,0.090924,-194.008192,0.031752,0.031754,-194.039944,-194.039946,
o  gs_di_1181,-194.104262,0.090924,-194.008192,0.031752,0.031754,-194.039944,-194.039946,
o  gs_di_1182,-194.104262,0.090924,-194.008192,0.031752,0.031754,-194.039944,-194.039946,
o  gs_di_1183,-194.104262,0.090924,-194.008192,0.031752,0.031754,-194.039944,-194.039946,
o  gs_di_1184,-194.104262,0.090924,-194.008192,0.031752,0.031754,-194.039944,-194.039946,
o  gs_di_1187,-233.425780,0.118156,-233.300849,0.035671,0.035654,-233.336520,-233.336503,
o  gs_di_1188,-233.425780,0.118156,-233.300849,0.035671,0.035654,-233.336520,-233.336503,
o  gs_di_1197,-286.349885,0.090172,-286.252917,0.036348,0.036335,-286.289265,-286.289252,
o  gs_di_1198,-286.349885,0.090172,-286.252917,0.036348,0.036335,-286.289265,-286.289252,
o  gs_di_1199,-286.349885,0.090172,-286.252917,0.036348,0.036335,-286.289265,-286.289252,
o  gs_di_1200,-286.349885,0.090172,-286.252917,0.036348,0.036335,-286.289265,-286.289252,
o  gs_di_1201,-286.349885,0.090172,-286.252917,0.036348,0.036335,-286.289265,-286.289252,
o  gs_di_1202,-286.349885,0.090172,-286.252917,0.036348,0.036335,-286.289265,-286.289252,
o  gs_di_1203,-653.716628,0.082175,-653.628253,0.035261,0.035268,-653.663514,-653.663520,
o  gs_di_1204,-653.716628,0.082175,-653.628253,0.035261,0.035268,-653.663514,-653.663520,
o  gs_di_1205,-653.716628,0.082175,-653.628253,0.035261,0.035268,-653.663514,-653.663520,
o  gs_di_1206,-653.716628,0.082175,-653.628253,0.035261,0.035268,-653.663514,-653.663520,
o  gs_di_1209,-2767.720567,0.081644,-2767.632520,0.036593,0.036598,-2767.669113,-2767.669118,
o  gs_di_1210,-2767.720567,0.081644,-2767.632520,0.036593,0.036598,-2767.669113,-2767.669118,
o  gs_di_1211,-2767.720567,0.081644,-2767.632520,0.036593,0.036598,-2767.669113,-2767.669118,
o  gs_di_1212,-2767.720567,0.081644,-2767.632520,0.036593,0.036598,-2767.669113,-2767.669118,
o  gs_di_1214,-2767.720567,0.081644,-2767.632520,0.036593,0.036598,-2767.669113,-2767.669118,
o  gs_di_1215,-293.357620,0.083518,-293.268228,0.033956,0.033961,-293.302183,-293.302189,
o  gs_di_1216,-293.357620,0.083518,-293.268228,0.033956,0.033961,-293.302183,-293.302189,
o  gs_di_1217,-293.357620,0.083518,-293.268228,0.033956,0.033961,-293.302183,-293.302189,
o  gs_di_1218,-293.357620,0.083518,-293.268228,0.033956,0.033961,-293.302183,-293.302189,
o  gs_di_1220,-293.357620,0.083518,-293.268228,0.033956,0.033961,-293.302183,-293.302189,
o  gs_di_1221,-230.031973,0.068956,-229.958343,0.030930,0.030931,-229.989273,-229.989274,
o  gs_di_1222,-230.031973,0.068956,-229.958343,0.030930,0.030931,-229.989273,-229.989274,
o  gs_di_1223,-230.031973,0.068956,-229.958343,0.030930,0.030931,-229.989273,-229.989274,
o  gs_di_1224,-230.031973,0.068956,-229.958343,0.030930,0.030931,-229.989273,-229.989274,
o  gs_di_1225,-230.031973,0.068956,-229.958343,0.030930,0.030931,-229.989273,-229.989274,
o  gs_di_1226,-230.031973,0.068956,-229.958343,0.030930,0.030931,-229.989273,-229.989274,
o  gs_di_1227,-269.356142,0.096068,-269.253764,0.034898,0.034866,-269.288663,-269.288631,
o  gs_di_1228,-269.356142,0.096068,-269.253764,0.034898,0.034866,-269.288663,-269.288631,
o  gs_di_1229,-269.356142,0.096068,-269.253764,0.034898,0.034866,-269.288663,-269.288631,
o  gs_di_1230,-269.356142,0.096068,-269.253764,0.034898,0.034866,-269.288663,-269.288631,
o  gs_di_1236,-344.567279,0.101130,-344.458973,0.037290,0.037165,-344.496263,-344.496138,
o  gs_di_1239,-322.269980,0.067868,-322.195798,0.035500,0.035492,-322.231299,-322.231291,
o  gs_di_1240,-322.269980,0.067868,-322.195798,0.035500,0.035492,-322.231299,-322.231291,
o  gs_di_1241,-322.269980,0.067868,-322.195798,0.035500,0.035492,-322.231299,-322.231291,
o  gs_di_1242,-322.269980,0.067868,-322.195798,0.035500,0.035492,-322.231299,-322.231291,
o  gs_di_1243,-322.269980,0.067868,-322.195798,0.035500,0.035492,-322.231299,-322.231291,
o  gs_di_1244,-322.269980,0.067868,-322.195798,0.035500,0.035492,-322.231299,-322.231291,
o  gs_di_1245,-689.639450,0.059866,-689.573884,0.034378,0.034383,-689.608262,-689.608267,
o  gs_di_1246,-689.639450,0.059866,-689.573884,0.034378,0.034383,-689.608262,-689.608267,
o  gs_di_1247,-689.639450,0.059866,-689.573884,0.034378,0.034383,-689.608262,-689.608267,
o  gs_di_1248,-689.639450,0.059866,-689.573884,0.034378,0.034383,-689.608262,-689.608267,
o  gs_di_1250,-689.639450,0.059866,-689.573884,0.034378,0.034383,-689.608262,-689.608267,
o  gs_di_1251,-2803.642634,0.059300,-2803.577420,0.035729,0.035734,-2803.613149,-2803.613154,
o  gs_di_1252,-2803.642634,0.059300,-2803.577420,0.035729,0.035734,-2803.613149,-2803.613154,
o  gs_di_1253,-2803.642634,0.059300,-2803.577420,0.035729,0.035734,-2803.613149,-2803.613154,
o  gs_di_1254,-2803.642634,0.059300,-2803.577420,0.035729,0.035734,-2803.613149,-2803.613154,
o  gs_di_1257,-329.283685,0.061312,-329.217011,0.033052,0.033055,-329.250063,-329.250066,
o  gs_di_1258,-329.283685,0.061312,-329.217011,0.033052,0.033055,-329.250063,-329.250066,
o  gs_di_1259,-329.283685,0.061312,-329.217011,0.033052,0.033055,-329.250063,-329.250066,
o  gs_di_1260,-329.283685,0.061312,-329.217011,0.033052,0.033055,-329.250063,-329.250066,
o  gs_di_1262,-329.283685,0.061312,-329.217011,0.033052,0.033055,-329.250063,-329.250066,
o  gs_di_1265,-210.176707,0.081247,-210.090525,0.031317,0.031318,-210.121842,-210.121844,
o  gs_di_1266,-210.176707,0.081247,-210.090525,0.031317,0.031318,-210.121842,-210.121844,
o  gs_di_1281,-302.420033,0.080356,-302.333122,0.035882,0.035871,-302.369004,-302.368992,
o  gs_di_1282,-302.420033,0.080356,-302.333122,0.035882,0.035871,-302.369004,-302.368992,
o  gs_di_1283,-302.420033,0.080356,-302.333122,0.035882,0.035871,-302.369004,-302.368992,
o  gs_di_1284,-302.420033,0.080356,-302.333122,0.035882,0.035871,-302.369004,-302.368992,
o  gs_di_1285,-302.420033,0.080356,-302.333122,0.035882,0.035871,-302.369004,-302.368992,
o  gs_di_1302,-309.425689,0.073361,-309.346617,0.033600,0.033604,-309.380217,-309.380222,
o  gs_di_1305,-195.313221,0.111161,-195.194932,0.036012,0.035975,-195.230944,-195.230908,
o  gs_di_1306,-195.313221,0.111161,-195.194932,0.036012,0.035975,-195.230944,-195.230908,
o  gs_di_1307,-195.313221,0.111161,-195.194932,0.036012,0.035975,-195.230944,-195.230908,
o  gs_di_1308,-195.313221,0.111161,-195.194932,0.036012,0.035975,-195.230944,-195.230908,
o  gs_di_1309,-195.313221,0.111161,-195.194932,0.036012,0.035975,-195.230944,-195.230908,
o  gs_di_1310,-195.313221,0.111161,-195.194932,0.036012,0.035975,-195.230944,-195.230908,
o  gs_di_1311,-270.529582,0.116738,-270.404985,0.038279,0.038238,-270.443265,-270.443223,
o  gs_di_1312,-270.529582,0.116738,-270.404985,0.038279,0.038238,-270.443265,-270.443223,
o  gs_di_1313,-270.529582,0.116738,-270.404985,0.038279,0.038238,-270.443265,-270.443223,
o  gs_di_1314,-270.529582,0.116738,-270.404985,0.038279,0.038238,-270.443265,-270.443223,
o  gs_di_1315,-270.529582,0.116738,-270.404985,0.038279,0.038238,-270.443265,-270.443223,
o  gs_di_1316,-270.529582,0.116738,-270.404985,0.038279,0.038238,-270.443265,-270.443223,
o  gs_di_1317,-248.235242,0.083003,-248.145030,0.036874,0.036816,-248.181904,-248.181846,
o  gs_di_1318,-248.235242,0.083003,-248.145030,0.036874,0.036816,-248.181904,-248.181846,
o  gs_di_1319,-248.235242,0.083003,-248.145030,0.036874,0.036816,-248.181904,-248.181846,
o  gs_di_1320,-248.235242,0.083003,-248.145030,0.036874,0.036816,-248.181904,-248.181846,
o  gs_di_1321,-248.235242,0.083003,-248.145030,0.036874,0.036816,-248.181904,-248.181846,
o  gs_di_1322,-248.235242,0.083003,-248.145030,0.036874,0.036816,-248.181904,-248.181846,
o  gs_di_1323,-615.604299,0.075029,-615.522657,0.035825,0.035800,-615.558482,-615.558457,
o  gs_di_1324,-615.604299,0.075029,-615.522657,0.035825,0.035800,-615.558482,-615.558457,
