   GoodVibes v3.0.1 2023/08/01 10:43:05
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 --csv --output am1_solvent_3_2_gs 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Caution! Implicit solvation (SMD/CPCM) detected. Enthalpic and entropic terms cannot be safely separated. Use them at your own risk!

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_1058_reactant_1_gs,0.145661,0.183829,0.344908,0.056165,0.053337,0.288743,0.291570,
o  ts_1058_reactant_2_gs,0.076250,0.183592,0.269162,0.039883,0.039510,0.229280,0.229652,
o  ts_1059_reactant_1_gs,-0.171336,0.192497,0.032426,0.045188,0.044156,-0.012762,-0.011730,
o  ts_1059_reactant_2_gs,0.265263,0.128576,0.405811,0.047859,0.046100,0.357952,0.359711,
o  ts_105_reactant_1_gs,0.022317,0.067460,0.096072,0.031851,0.031602,0.064221,0.064470,
o  ts_105_reactant_2_gs,-0.053614,0.129215,0.088016,0.048466,0.046694,0.039550,0.041322,
o  ts_1060_reactant_1_gs,-0.171336,0.192497,0.032425,0.045188,0.044156,-0.012762,-0.011730,
o  ts_1060_reactant_2_gs,0.265263,0.128576,0.405811,0.047859,0.046099,0.357952,0.359712,
o  ts_1062_reactant_1_gs,-0.305986,0.157468,-0.134758,0.052687,0.050170,-0.187446,-0.184929,
o  ts_1062_reactant_2_gs,0.059153,0.110894,0.181080,0.044797,0.043249,0.136283,0.137831,
o  ts_1063_reactant_1_gs,-0.305986,0.157467,-0.134759,0.052696,0.050175,-0.187455,-0.184933,
o  ts_1063_reactant_2_gs,0.059139,0.110968,0.181085,0.044408,0.043095,0.136677,0.137990,
o  ts_1064_reactant_1_gs,-0.305986,0.157468,-0.134758,0.052689,0.050171,-0.187447,-0.184929,
o  ts_1064_reactant_2_gs,0.059153,0.110894,0.181080,0.044797,0.043248,0.136283,0.137831,
o  ts_1065_reactant_1_gs,-0.018232,0.192015,0.188720,0.053538,0.051595,0.135182,0.137125,
o  ts_1065_reactant_2_gs,-0.013849,0.173594,0.170405,0.043793,0.042656,0.126611,0.127749,
o  ts_1067_reactant_1_gs,-0.014298,0.191511,0.192349,0.054068,0.052098,0.138280,0.140251,
o  ts_1067_reactant_2_gs,-0.013849,0.173593,0.170405,0.043799,0.042659,0.126606,0.127746,
o  ts_1068_reactant_1_gs,-0.018232,0.192014,0.188720,0.053543,0.051597,0.135178,0.137123,
o  ts_1068_reactant_2_gs,-0.013849,0.173587,0.170405,0.043846,0.042683,0.126559,0.127723,
o  ts_1069_reactant_1_gs,-0.070227,0.151426,0.091173,0.042776,0.041580,0.048398,0.049594,
o  ts_1069_reactant_2_gs,-0.110751,0.180424,0.084532,0.054024,0.051809,0.030508,0.032723,
o  ts_106_reactant_1_gs,0.022317,0.067460,0.096072,0.031851,0.031602,0.064221,0.064470,
o  ts_106_reactant_2_gs,-0.053614,0.129214,0.088016,0.048466,0.046694,0.039550,0.041322,
o  ts_1070_reactant_1_gs,-0.070227,0.151426,0.091173,0.042775,0.041580,0.048398,0.049594,
o  ts_1070_reactant_2_gs,-0.116580,0.179596,0.078393,0.055647,0.053031,0.022746,0.025362,
o  ts_1071_reactant_1_gs,-0.116580,0.179596,0.078393,0.055648,0.053032,0.022745,0.025361,
o  ts_1071_reactant_2_gs,-0.070227,0.151426,0.091173,0.042775,0.041579,0.048399,0.049594,
o  ts_1072_reactant_1_gs,-0.116580,0.179596,0.078393,0.055647,0.053031,0.022746,0.025361,
o  ts_1072_reactant_2_gs,-0.070227,0.151426,0.091173,0.042775,0.041579,0.048399,0.049594,
o  ts_1073_reactant_1_gs,0.060849,0.196720,0.273996,0.059605,0.056036,0.214391,0.217960,
o  ts_1073_reactant_2_gs,-0.042448,0.106002,0.073528,0.043032,0.041187,0.030496,0.032341,
o  ts_107_reactant_1_gs,0.146823,0.083112,0.240893,0.045426,0.043704,0.195467,0.197188,
o  ts_107_reactant_2_gs,-0.175233,0.063788,-0.103440,0.037941,0.036839,-0.141382,-0.140280,
o  ts_1080_reactant_1_gs,-0.040383,0.239276,0.211524,0.048399,0.046694,0.163125,0.164830,
o  ts_1080_reactant_2_gs,0.094015,0.163259,0.271125,0.051054,0.049314,0.220070,0.221811,
o  ts_1081_reactant_1_gs,-0.040383,0.239280,0.211524,0.048364,0.046678,0.163160,0.164847,
o  ts_1081_reactant_2_gs,0.094269,0.163159,0.271385,0.052241,0.049793,0.219144,0.221593,
o  ts_1082_reactant_1_gs,-0.080252,0.236568,0.173196,0.058727,0.055823,0.114470,0.117373,
o  ts_1082_reactant_2_gs,0.015279,0.174813,0.198943,0.039214,0.038718,0.159729,0.160225,
o  ts_1083_reactant_1_gs,-0.080252,0.236567,0.173197,0.058730,0.055825,0.114467,0.117372,
o  ts_1083_reactant_2_gs,0.015279,0.174813,0.198943,0.039214,0.038718,0.159729,0.160225,
o  ts_1084_reactant_1_gs,-0.101489,0.167655,0.079629,0.050866,0.048498,0.028763,0.031131,
o  ts_1084_reactant_2_gs,-0.220195,0.190139,-0.018746,0.045853,0.044361,-0.064599,-0.063106,
o  ts_1085_reactant_1_gs,-0.101489,0.167653,0.079629,0.050879,0.048504,0.028750,0.031125,
o  ts_1085_reactant_2_gs,-0.220195,0.190138,-0.018745,0.045867,0.044367,-0.064612,-0.063112,
o  ts_1086_reactant_1_gs,-0.129444,0.189706,0.073751,0.051290,0.049308,0.022461,0.024444,
o  ts_1086_reactant_2_gs,0.001832,0.116741,0.129770,0.044655,0.043686,0.085115,0.086084,
o  ts_1088_reactant_1_gs,-0.129444,0.189706,0.073752,0.051298,0.049311,0.022454,0.024441,
o  ts_1088_reactant_2_gs,0.001832,0.116741,0.129770,0.044655,0.043686,0.085115,0.086084,
o  ts_1089_reactant_1_gs,0.001832,0.116741,0.129770,0.044655,0.043686,0.085115,0.086084,
o  ts_1089_reactant_2_gs,-0.129444,0.189707,0.073751,0.051288,0.049306,0.022464,0.024445,
o  ts_108_reactant_1_gs,0.146823,0.083112,0.240893,0.045426,0.043704,0.195467,0.197188,
o  ts_108_reactant_2_gs,-0.175236,0.063813,-0.103442,0.037543,0.036644,-0.140984,-0.140086,
o  ts_1090_reactant_1_gs,-0.098695,0.224882,0.143976,0.060369,0.057698,0.083607,0.086278,
o  ts_1090_reactant_2_gs,-0.173807,0.152315,-0.010446,0.044403,0.042970,-0.054848,-0.053416,
o  ts_1097_reactant_1_gs,0.156078,0.140242,0.309958,0.051497,0.049277,0.258462,0.260681,
o  ts_1097_reactant_2_gs,-0.090489,0.227620,0.149129,0.046277,0.045273,0.102853,0.103857,
o  ts_1098_reactant_1_gs,-0.033323,0.238289,0.219480,0.051564,0.050029,0.167917,0.169452,
o  ts_1098_reactant_2_gs,-0.193101,0.141559,-0.040726,0.044930,0.043504,-0.085656,-0.084230,
o  ts_1099_reactant_1_gs,-0.033100,0.237819,0.219456,0.052060,0.050566,0.167396,0.168890,
o  ts_1099_reactant_2_gs,-0.193101,0.141560,-0.040726,0.044925,0.043501,-0.085651,-0.084226,
o  ts_10_reactant_1_gs,0.002217,0.108217,0.117016,0.032088,0.031460,0.084928,0.085556,
o  ts_10_reactant_2_gs,0.214087,0.072530,0.296011,0.041807,0.039897,0.254204,0.256114,
o  ts_1101_reactant_1_gs,-0.033100,0.237820,0.219456,0.052057,0.050564,0.167399,0.168891,
o  ts_1101_reactant_2_gs,-0.193101,0.141560,-0.040726,0.044917,0.043497,-0.085643,-0.084223,
o  ts_1108_reactant_1_gs,0.159536,0.099405,0.271061,0.048106,0.046179,0.222955,0.224882,
o  ts_1108_reactant_2_gs,0.095584,0.146221,0.250712,0.040235,0.039986,0.210477,0.210726,
o  ts_1109_reactant_1_gs,0.151752,0.099834,0.263595,0.047990,0.045851,0.215605,0.217744,
o  ts_1109_reactant_2_gs,0.095584,0.146221,0.250712,0.040235,0.039986,0.210477,0.210726,
o  ts_1110_reactant_1_gs,-0.174599,0.177829,0.018041,0.056217,0.052891,-0.038176,-0.034849,
o  ts_1110_reactant_2_gs,-0.257909,0.103951,-0.143854,0.042240,0.041220,-0.186094,-0.185074,
o  ts_1111_reactant_1_gs,-0.257929,0.145770,-0.098550,0.051549,0.049525,-0.150099,-0.148075,
o  ts_1111_reactant_2_gs,-0.006411,0.220935,0.226222,0.046262,0.044582,0.179960,0.181640,
o  ts_1112_reactant_1_gs,-0.257929,0.145770,-0.098550,0.051549,0.049525,-0.150100,-0.148075,
o  ts_1112_reactant_2_gs,-0.006411,0.220935,0.226222,0.046262,0.044582,0.179960,0.181640,
o  ts_1113_reactant_1_gs,-0.130123,0.107804,-0.010768,0.046165,0.045054,-0.056933,-0.055822,
o  ts_1113_reactant_2_gs,-0.117314,0.110441,0.005869,0.050945,0.047926,-0.045075,-0.042056,
o  ts_1115_reactant_1_gs,-0.037724,0.127441,0.103402,0.052043,0.049731,0.051359,0.053671,
o  ts_1115_reactant_2_gs,-0.220195,0.190139,-0.018745,0.045862,0.044364,-0.064607,-0.063109,
o  ts_1116_reactant_1_gs,-0.207193,0.292455,0.103242,0.061735,0.058412,0.041506,0.044830,
o  ts_1116_reactant_2_gs,0.090651,0.082499,0.182690,0.041317,0.040034,0.141372,0.142656,
o  ts_1117_reactant_1_gs,-0.207193,0.292454,0.103242,0.061738,0.058413,0.041504,0.044828,
o  ts_1117_reactant_2_gs,0.090651,0.082499,0.182690,0.041319,0.040034,0.141371,0.142656,
o  ts_1118_reactant_1_gs,-0.062274,0.090770,0.038113,0.041299,0.040447,-0.003187,-0.002335,
o  ts_1118_reactant_2_gs,-0.227004,0.243449,0.031610,0.055396,0.052804,-0.023786,-0.021195,
o  ts_1119_reactant_1_gs,-0.061245,0.119111,0.070011,0.047853,0.046186,0.022157,0.023825,
o  ts_1119_reactant_2_gs,0.041048,0.163970,0.215340,0.042599,0.042075,0.172741,0.173265,
o  ts_1120_reactant_1_gs,-0.061245,0.119111,0.070011,0.047854,0.046186,0.022157,0.023825,
o  ts_1120_reactant_2_gs,0.041048,0.163970,0.215340,0.042599,0.042075,0.172741,0.173265,
o  ts_1122_reactant_1_gs,0.073527,0.172834,0.260986,0.053821,0.051659,0.207165,0.209326,
o  ts_1122_reactant_2_gs,-0.025483,0.194271,0.178370,0.041438,0.040232,0.136932,0.138138,
o  ts_1123_reactant_1_gs,0.016680,0.272765,0.302654,0.049723,0.048175,0.252931,0.254479,
o  ts_1123_reactant_2_gs,0.079603,0.107767,0.198169,0.044073,0.043186,0.154096,0.154983,
o  ts_1124_reactant_1_gs,0.016680,0.272765,0.302654,0.049723,0.048175,0.252931,0.254479,
o  ts_1124_reactant_2_gs,0.078328,0.107836,0.196789,0.043651,0.042485,0.153138,0.154304,
o  ts_1127_reactant_1_gs,-0.036224,0.078645,0.051330,0.039927,0.038973,0.011403,0.012357,
o  ts_1127_reactant_2_gs,-0.414876,0.120204,-0.281976,0.050774,0.048323,-0.332750,-0.330299,
o  ts_1128_reactant_1_gs,-0.036224,0.078645,0.051330,0.039925,0.038971,0.011405,0.012358,
o  ts_1128_reactant_2_gs,-0.414876,0.120204,-0.281976,0.050822,0.048348,-0.332798,-0.330324,
o  ts_112_reactant_1_gs,0.015640,0.113931,0.138668,0.039525,0.038459,0.099143,0.100209,
o  ts_112_reactant_2_gs,-0.327927,0.074554,-0.243516,0.042060,0.041162,-0.285575,-0.284677,
o  ts_1131_reactant_1_gs,0.077862,0.085039,0.172170,0.040552,0.039411,0.131618,0.132759,
o  ts_1131_reactant_2_gs,-0.210135,0.263304,0.072714,0.065065,0.061467,0.007649,0.011247,
o  ts_1132_reactant_1_gs,0.077862,0.085039,0.172170,0.040552,0.039412,0.131618,0.132758,
o  ts_1132_reactant_2_gs,-0.210902,0.263880,0.072225,0.063139,0.060425,0.009086,0.011800,
o  ts_1135_reactant_1_gs,-0.115496,0.095919,-0.011834,0.035843,0.035203,-0.047677,-0.047037,
o  ts_1135_reactant_2_gs,0.075758,0.303054,0.396710,0.061796,0.058338,0.334914,0.338373,
o  ts_1136_reactant_1_gs,-0.115496,0.095919,-0.011834,0.035842,0.035202,-0.047676,-0.047037,
o  ts_1136_reactant_2_gs,0.076754,0.303145,0.397776,0.061836,0.058276,0.335940,0.339500,
o  ts_1137_reactant_1_gs,0.100853,0.125007,0.234711,0.038250,0.037622,0.196461,0.197089,
o  ts_1137_reactant_2_gs,0.153528,0.322068,0.492839,0.058692,0.056314,0.434147,0.436525,
o  ts_1138_reactant_1_gs,0.100853,0.125007,0.234711,0.038250,0.037622,0.196461,0.197089,
o  ts_1138_reactant_2_gs,0.153528,0.322068,0.492839,0.058692,0.056314,0.434148,0.436526,
o  ts_1139_reactant_1_gs,0.252856,0.211442,0.479302,0.056895,0.053051,0.422406,0.426250,
o  ts_1139_reactant_2_gs,0.054657,0.098673,0.159832,0.033771,0.033762,0.126061,0.126069,
o  ts_113_reactant_1_gs,0.014896,0.114082,0.137921,0.039227,0.038189,0.098694,0.099732,
o  ts_113_reactant_2_gs,-0.327927,0.074554,-0.243516,0.042060,0.041162,-0.285575,-0.284677,
o  ts_1140_reactant_1_gs,0.252856,0.211442,0.479302,0.056919,0.053063,0.422383,0.426239,
o  ts_1140_reactant_2_gs,0.054657,0.098673,0.159832,0.033771,0.033762,0.126061,0.126069,
o  ts_1142_reactant_1_gs,0.252857,0.211442,0.479302,0.056924,0.053065,0.422378,0.426237,
o  ts_1142_reactant_2_gs,0.054657,0.098673,0.159832,0.033771,0.033762,0.126061,0.126069,
o  ts_1143_reactant_1_gs,-0.220523,0.224570,0.022286,0.062905,0.059097,-0.040619,-0.036811,
o  ts_1143_reactant_2_gs,-0.073281,0.092924,0.026644,0.034684,0.034685,-0.008040,-0.008041,
o  ts_1145_reactant_1_gs,-0.173141,0.117742,-0.043777,0.046850,0.045219,-0.090627,-0.088997,
o  ts_1145_reactant_2_gs,0.000408,0.206281,0.221862,0.056847,0.053083,0.165015,0.168779,
o  ts_1147_reactant_1_gs,-0.204269,0.298089,0.112564,0.062969,0.059781,0.049595,0.052783,
o  ts_1147_reactant_2_gs,0.116115,0.113604,0.238558,0.038561,0.037968,0.199997,0.200590,
o  ts_1148_reactant_1_gs,-0.221755,0.160832,-0.045134,0.057821,0.054202,-0.102956,-0.099336,
o  ts_1148_reactant_2_gs,-0.044641,0.139824,0.102983,0.036736,0.036702,0.066247,0.066281,
o  ts_1149_reactant_1_gs,-0.221729,0.161049,-0.045023,0.057091,0.053886,-0.102114,-0.098909,
o  ts_1149_reactant_2_gs,-0.044641,0.139824,0.102983,0.036736,0.036702,0.066247,0.066281,
o  ts_114_reactant_1_gs,0.012257,0.122133,0.144982,0.043401,0.041942,0.101581,0.103040,
o  ts_114_reactant_2_gs,-0.004991,0.100363,0.101531,0.032496,0.032501,0.069035,0.069030,
o  ts_1150_reactant_1_gs,0.020989,0.132312,0.167654,0.053749,0.051045,0.113905,0.116610,
o  ts_1150_reactant_2_gs,0.122488,0.103792,0.234693,0.039391,0.038876,0.195302,0.195818,
o  ts_1155_reactant_1_gs,0.044270,0.194965,0.254459,0.056111,0.053220,0.198348,0.201238,
o  ts_1155_reactant_2_gs,-0.015201,0.091323,0.083435,0.035855,0.035835,0.047579,0.047600,
o  ts_1156_reactant_1_gs,0.045305,0.195071,0.255571,0.055893,0.053055,0.199678,0.202516,
o  ts_1156_reactant_2_gs,-0.015201,0.091323,0.083435,0.035855,0.035835,0.047579,0.047600,
o  ts_1158_reactant_1_gs,0.044270,0.194963,0.254458,0.056114,0.053222,0.198344,0.201235,
o  ts_1158_reactant_2_gs,-0.015201,0.091323,0.083435,0.035855,0.035835,0.047579,0.047600,
o  ts_115_reactant_1_gs,0.007966,0.121887,0.140823,0.044676,0.043151,0.096146,0.097672,
o  ts_115_reactant_2_gs,-0.004991,0.100363,0.101531,0.032496,0.032501,0.069035,0.069030,
o  ts_1160_reactant_1_gs,0.077217,0.110924,0.200732,0.049540,0.047227,0.151192,0.153505,
o  ts_1160_reactant_2_gs,-0.016528,0.179575,0.173007,0.042642,0.041948,0.130364,0.131058,
o  ts_1161_reactant_1_gs,-0.114704,0.180319,0.080563,0.054139,0.051781,0.026424,0.028782,
o  ts_1161_reactant_2_gs,-0.081442,0.222168,0.152281,0.046069,0.044505,0.106212,0.107776,
o  ts_1162_reactant_1_gs,-0.081442,0.222168,0.152281,0.046073,0.044507,0.106208,0.107775,
o  ts_1162_reactant_2_gs,0.210494,0.180331,0.404181,0.050352,0.048677,0.353830,0.355505,
o  ts_1163_reactant_1_gs,-0.093410,0.143629,0.064217,0.054092,0.050647,0.010125,0.013570,
o  ts_1163_reactant_2_gs,-0.091188,0.244862,0.167068,0.049642,0.048288,0.117426,0.118780,
o  ts_1164_reactant_1_gs,-0.093410,0.143640,0.064219,0.053883,0.050542,0.010335,0.013677,
o  ts_1164_reactant_2_gs,-0.091188,0.244859,0.167069,0.049659,0.048296,0.117410,0.118772,
o  ts_1165_reactant_1_gs,0.016680,0.272765,0.302654,0.049724,0.048175,0.252931,0.254479,
o  ts_1165_reactant_2_gs,0.006952,0.118866,0.136436,0.043792,0.042529,0.092644,0.093907,
o  ts_1166_reactant_1_gs,0.016680,0.272766,0.302654,0.049719,0.048173,0.252936,0.254481,
o  ts_1166_reactant_2_gs,0.006952,0.118866,0.136436,0.043793,0.042529,0.092644,0.093907,
o  ts_1167_reactant_1_gs,0.003371,0.077333,0.089578,0.038826,0.038186,0.050753,0.051392,
o  ts_1167_reactant_2_gs,-0.137144,0.320530,0.202526,0.062767,0.060056,0.139759,0.142470,
o  ts_1168_reactant_1_gs,0.003371,0.077333,0.089578,0.038826,0.038186,0.050753,0.051392,
o  ts_1168_reactant_2_gs,-0.137144,0.320529,0.202526,0.062769,0.060057,0.139757,0.142468,
o  ts_1170_reactant_1_gs,-0.038798,0.202313,0.175609,0.047686,0.046145,0.127923,0.129464,
o  ts_1170_reactant_2_gs,-0.099193,0.155425,0.070064,0.052169,0.049650,0.017895,0.020415,
o  ts_1171_reactant_1_gs,-0.095591,0.113024,0.026294,0.039106,0.038044,-0.012812,-0.011750,
o  ts_1171_reactant_2_gs,0.084449,0.229794,0.326165,0.047748,0.046434,0.278418,0.279732,
o  ts_1172_reactant_1_gs,-0.095591,0.113028,0.026295,0.039085,0.038032,-0.012790,-0.011737,
o  ts_1172_reactant_2_gs,0.084449,0.229794,0.326165,0.047748,0.046434,0.278418,0.279732,
