   GoodVibes v3.0.1 2023/08/01 09:42:52
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 --csv --output am1_solv_3_2_ts 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Caution! Implicit solvation (SMD/CPCM) detected. Enthalpic and entropic terms cannot be safely separated. Use them at your own risk!

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_1083,-0.009985,0.415194,0.428817,0.071948,0.068636,0.356868,0.360181,
o  ts_1084,-0.233683,0.360967,0.150006,0.068394,0.066561,0.081613,0.083445,
o  ts_1085,-0.238618,0.361161,0.145184,0.069138,0.066553,0.076046,0.078630,
o  ts_1086,-0.078188,0.307765,0.253882,0.075364,0.071301,0.178518,0.182580,
o  ts_1088,-0.074913,0.307578,0.257131,0.076908,0.071987,0.180224,0.185144,
o  ts_1089,-0.072412,0.306293,0.258048,0.074562,0.070832,0.183487,0.187216,
o  ts_108,0.020569,0.148789,0.187323,0.062255,0.058746,0.125068,0.128577,
o  ts_1090,-0.221122,0.378974,0.185818,0.082478,0.078239,0.103340,0.107578,
o  ts_1092,-0.236373,0.248699,0.034541,0.070369,0.066846,-0.035828,-0.032306,
o  ts_1093,-0.264999,0.248602,0.006292,0.073537,0.068671,-0.067245,-0.062379,
o  ts_1094,-0.242447,0.248670,0.028259,0.069138,0.066255,-0.040878,-0.037996,
o  ts_1095,-0.263256,0.249140,0.008327,0.072453,0.068024,-0.064125,-0.059697,
o  ts_1097,0.128316,0.369332,0.522318,0.073847,0.071191,0.448471,0.451128,
o  ts_1098,-0.160745,0.384054,0.246336,0.069024,0.066968,0.177312,0.179368,
o  ts_1099,-0.183285,0.383365,0.223956,0.072986,0.069650,0.150970,0.154306,
o  ts_10,0.238133,0.183900,0.436032,0.050423,0.049214,0.385609,0.386818,
o  ts_1101,-0.183206,0.383004,0.223847,0.073852,0.070120,0.149995,0.153726,
o  ts_1108,0.297162,0.247083,0.564562,0.066501,0.063608,0.498061,0.500953,
o  ts_1109,0.298070,0.246724,0.565165,0.066424,0.063586,0.498740,0.501579,
o  ts_1110,-0.408833,0.281817,-0.102587,0.076834,0.072134,-0.179421,-0.174721,
o  ts_1111,-0.215784,0.367297,0.176557,0.077183,0.072603,0.099374,0.103954,
o  ts_1112,-0.220917,0.368014,0.171864,0.076080,0.071905,0.095784,0.099959,
o  ts_1113,-0.176607,0.218866,0.065856,0.075477,0.070586,-0.009621,-0.004730,
o  ts_1115,-0.197574,0.317389,0.144173,0.075912,0.071248,0.068261,0.072925,
o  ts_1116,-0.085011,0.377638,0.318954,0.079486,0.075124,0.239468,0.243830,
o  ts_1117,-0.088138,0.377448,0.315819,0.080827,0.075625,0.234992,0.240194,
o  ts_1118,-0.225594,0.335204,0.133552,0.073887,0.070249,0.059665,0.063303,
o  ts_1119,0.025505,0.283970,0.331504,0.070042,0.066615,0.261461,0.264889,
o  ts_1120,0.020414,0.283648,0.326215,0.070262,0.066775,0.255954,0.259440,
o  ts_1122,0.077933,0.368777,0.470139,0.073994,0.069546,0.396145,0.400593,
o  ts_1123,0.151583,0.382170,0.556674,0.070560,0.067763,0.486113,0.488911,
o  ts_1124,0.142893,0.380634,0.547077,0.073532,0.069451,0.473545,0.477627,
o  ts_1127,-0.432265,0.199801,-0.211207,0.070085,0.065816,-0.281292,-0.277022,
o  ts_1128,-0.406780,0.199383,-0.186412,0.067222,0.064355,-0.253634,-0.250768,
o  ts_112,-0.286603,0.189951,-0.078286,0.063735,0.059583,-0.142021,-0.137869,
o  ts_1131,-0.082162,0.349901,0.295904,0.085671,0.079315,0.210232,0.216589,
o  ts_1132,-0.080642,0.350540,0.297576,0.082465,0.077551,0.215112,0.220025,
o  ts_1135,-0.010281,0.401132,0.415479,0.076197,0.071649,0.339283,0.343830,
o  ts_1136,-0.016535,0.401937,0.409778,0.075820,0.071070,0.333957,0.338708,
o  ts_1137,0.286858,0.449811,0.761761,0.075685,0.071851,0.686076,0.689911,
o  ts_1138,0.285232,0.449921,0.760144,0.075167,0.071396,0.684976,0.688748,
o  ts_1139,0.333642,0.312088,0.666414,0.067577,0.063918,0.598837,0.602496,
o  ts_113,-0.290604,0.189918,-0.082540,0.062269,0.058945,-0.144808,-0.141484,
o  ts_1140,0.326596,0.312242,0.659585,0.068474,0.064334,0.591112,0.595252,
o  ts_1142,0.332453,0.312144,0.665365,0.068547,0.064218,0.596818,0.601148,
o  ts_1143,-0.264002,0.319229,0.079864,0.076530,0.072043,0.003334,0.007822,
o  ts_1145,-0.130603,0.324179,0.220289,0.083150,0.076763,0.137139,0.143527,
o  ts_1147,-0.032890,0.413172,0.407092,0.080159,0.075821,0.326933,0.331271,
o  ts_1148,-0.221085,0.301955,0.103687,0.072068,0.068101,0.031618,0.035585,
o  ts_1149,-0.222578,0.300970,0.101806,0.075538,0.069936,0.026268,0.031870,
o  ts_114,0.028985,0.225128,0.269994,0.055322,0.053598,0.214672,0.216396,
o  ts_1150,0.177994,0.236798,0.437401,0.073751,0.068921,0.363650,0.368480,
o  ts_1155,0.075957,0.288028,0.385853,0.070098,0.066426,0.315755,0.319426,
o  ts_1156,0.073600,0.288307,0.383539,0.069464,0.065933,0.314074,0.317605,
o  ts_1158,0.058526,0.287519,0.368051,0.070469,0.066638,0.297581,0.301412,
o  ts_115,0.019299,0.223911,0.259938,0.057999,0.055654,0.201939,0.204284,
o  ts_1160,0.090180,0.292787,0.404323,0.068154,0.065492,0.336168,0.338831,
o  ts_1161,-0.144240,0.403325,0.284272,0.075251,0.072086,0.209021,0.212186,
o  ts_1162,0.181385,0.404920,0.609898,0.071490,0.068864,0.538408,0.541034,
o  ts_1163,-0.153002,0.390667,0.263908,0.079779,0.075009,0.184129,0.188899,
o  ts_1164,-0.158391,0.390966,0.258577,0.079228,0.074609,0.179348,0.183968,
o  ts_1165,0.089389,0.393510,0.505435,0.068486,0.066469,0.436949,0.438967,
o  ts_1166,0.089562,0.393283,0.505451,0.069049,0.066724,0.436403,0.438728,
o  ts_1167,-0.095982,0.399455,0.330591,0.080864,0.076173,0.249727,0.254418,
o  ts_1168,-0.095152,0.399486,0.331473,0.081420,0.076585,0.250052,0.254888,
o  ts_1170,-0.100567,0.359554,0.283700,0.076211,0.071928,0.207489,0.211772,
o  ts_1171,0.038019,0.345349,0.402856,0.063708,0.061408,0.339147,0.341447,
o  ts_1172,0.039951,0.344773,0.404343,0.064101,0.061733,0.340242,0.342610,
o  ts_1173,-0.230436,0.354247,0.149436,0.080306,0.074622,0.069129,0.074813,
o  ts_1174,-0.215769,0.354238,0.163703,0.077507,0.073167,0.086196,0.090536,
o  ts_1176,-0.204144,0.354594,0.175427,0.076227,0.072382,0.099200,0.103045,
o  ts_1181,0.186830,0.380955,0.587614,0.063624,0.061709,0.523990,0.525905,
o  ts_1185,-0.048940,0.390952,0.364846,0.070753,0.067468,0.294093,0.297378,
o  ts_1186,-0.048280,0.391734,0.365874,0.069109,0.066387,0.296765,0.299488,
o  ts_1190,0.047787,0.347661,0.417854,0.069988,0.066845,0.347866,0.351009,
o  ts_1191,0.068257,0.296226,0.388443,0.073900,0.070423,0.314543,0.318020,
o  ts_1192,0.052732,0.296584,0.373415,0.075092,0.071327,0.298323,0.302088,
o  ts_1193,0.050612,0.297240,0.371689,0.074449,0.070595,0.297240,0.301094,
o  ts_1195,-0.279034,0.379126,0.124738,0.074123,0.071028,0.050615,0.053710,
o  ts_1198,0.177980,0.291336,0.489116,0.067288,0.063181,0.421828,0.425934,
o  ts_1199,0.183364,0.291392,0.494495,0.065838,0.062483,0.428657,0.432012,
o  ts_1200,0.177748,0.291499,0.488853,0.065244,0.062131,0.423609,0.426722,
o  ts_1201,0.172832,0.291976,0.484358,0.065462,0.062296,0.418896,0.422062,
o  ts_1202,0.306697,0.426525,0.755867,0.070429,0.067055,0.685439,0.688812,
o  ts_1203,0.009048,0.414589,0.448067,0.075698,0.071224,0.372369,0.376843,
o  ts_1205,0.257401,0.402621,0.682373,0.069132,0.066288,0.613241,0.616085,
o  ts_1206,0.240592,0.402251,0.665786,0.073161,0.068739,0.592624,0.597047,
o  ts_1207,0.241472,0.402541,0.666861,0.072495,0.068403,0.594365,0.598458,
o  ts_1208,0.262166,0.402339,0.687054,0.070142,0.066915,0.616912,0.620140,
o  ts_1209,-0.066187,0.271343,0.229178,0.075402,0.071341,0.153776,0.157837,
o  ts_120,-0.042341,0.313970,0.288218,0.055337,0.054243,0.232881,0.233975,
o  ts_1210,-0.069942,0.271324,0.225402,0.074982,0.071261,0.150420,0.154141,
o  ts_1211,-0.053156,0.270717,0.241571,0.074706,0.070853,0.166865,0.170718,
o  ts_1212,-0.048238,0.270815,0.246540,0.074619,0.070776,0.171920,0.175764,
o  ts_1215,0.075461,0.413719,0.512704,0.070867,0.068270,0.441837,0.444434,
o  ts_1216,0.061562,0.412541,0.498616,0.075730,0.071271,0.422885,0.427345,
o  ts_1217,-0.052668,0.483564,0.457055,0.075303,0.072654,0.381752,0.384401,
o  ts_1218,-0.051340,0.481656,0.457167,0.078846,0.074882,0.378320,0.382285,
o  ts_121,-0.039545,0.314821,0.291382,0.053545,0.052983,0.237837,0.238398,
o  ts_1220,-0.247816,0.393163,0.174473,0.086066,0.080319,0.088407,0.094154,
o  ts_1221,0.015578,0.403405,0.442525,0.072538,0.069067,0.369986,0.373457,
o  ts_1222,0.002649,0.403416,0.429526,0.072454,0.068987,0.357072,0.360539,
o  ts_1223,-0.018897,0.368504,0.374901,0.076815,0.072665,0.298086,0.302236,
o  ts_1224,-0.027935,0.369533,0.366205,0.073980,0.070731,0.292225,0.295474,
o  ts_1225,0.118832,0.265609,0.403052,0.063205,0.060557,0.339847,0.342495,
o  ts_1228,-0.157371,0.297757,0.166956,0.083319,0.076408,0.083636,0.090547,
o  ts_122,0.221547,0.230639,0.471036,0.064141,0.060392,0.406895,0.410644,
o  ts_1230,-0.072259,0.460468,0.415688,0.081513,0.076524,0.334175,0.339164,
o  ts_1232,-0.059766,0.291235,0.255814,0.074882,0.071286,0.180931,0.184527,
o  ts_1233,-0.038983,0.291246,0.276095,0.072498,0.069576,0.203597,0.206519,
o  ts_1234,0.114457,0.382477,0.519908,0.070598,0.067787,0.449309,0.452120,
o  ts_1235,0.115349,0.383272,0.521108,0.068898,0.066448,0.452211,0.454660,
o  ts_1238,-0.043551,0.294745,0.276920,0.081034,0.075008,0.195886,0.201912,
o  ts_1239,-0.044335,0.294620,0.276025,0.080850,0.074872,0.195175,0.201153,
o  ts_123,0.221866,0.230762,0.471320,0.063206,0.059829,0.408114,0.411491,
o  ts_1240,-0.150908,0.373985,0.247165,0.073616,0.070229,0.173549,0.176936,
o  ts_1241,-0.159685,0.373395,0.237984,0.074259,0.070684,0.163725,0.167300,
o  ts_1242,-0.296995,0.359486,0.091281,0.086389,0.080266,0.004891,0.011015,
o  ts_1243,-0.310382,0.354882,0.067814,0.070679,0.068089,-0.002865,-0.000275,
o  ts_1244,-0.311408,0.355003,0.066915,0.070555,0.068134,-0.003640,-0.001219,
o  ts_124,0.036052,0.206473,0.258305,0.056171,0.054277,0.202135,0.204028,
o  ts_1251,0.270934,0.310760,0.607500,0.078587,0.074180,0.528913,0.533320,
o  ts_1252,-0.214941,0.354695,0.164701,0.076935,0.072199,0.087766,0.092502,
o  ts_1254,-0.099560,0.318810,0.244074,0.077477,0.072693,0.166597,0.171381,
o  ts_1256,0.146543,0.339752,0.508319,0.070626,0.066591,0.437692,0.441728,
o  ts_1257,-0.013065,0.451323,0.461890,0.071183,0.068700,0.390707,0.393190,
o  ts_1258,-0.152085,0.386183,0.259634,0.076790,0.073150,0.182844,0.186483,
o  ts_125,0.040948,0.206562,0.262956,0.054214,0.052914,0.208742,0.210043,
o  ts_1260,-0.161369,0.343058,0.208382,0.078925,0.075171,0.129456,0.133211,
o  ts_1262,-0.071256,0.395908,0.352283,0.083132,0.077601,0.269150,0.274681,
o  ts_1263,-0.071035,0.395730,0.352319,0.082667,0.077440,0.269652,0.274879,
o  ts_1265,-0.021221,0.401622,0.403670,0.071089,0.068142,0.332581,0.335527,
o  ts_1266,-0.014043,0.402028,0.410984,0.070353,0.067509,0.340631,0.343475,
o  ts_1267,0.070616,0.320966,0.418546,0.082285,0.076779,0.336261,0.341768,
o  ts_1268,0.068587,0.320692,0.416422,0.084467,0.077631,0.331955,0.338791,
o  ts_126,0.036520,0.206450,0.258763,0.056191,0.054304,0.202572,0.204459,
o  ts_1273,-0.155263,0.400162,0.269122,0.074315,0.070556,0.194807,0.198566,
o  ts_1274,-0.141055,0.400760,0.283359,0.071818,0.068989,0.211541,0.214369,
o  ts_1275,-0.186495,0.338028,0.176516,0.077935,0.072836,0.098581,0.103680,
o  ts_1276,-0.199223,0.336952,0.163240,0.080036,0.074240,0.083204,0.089000,
o  ts_1277,-0.190372,0.337493,0.172071,0.076630,0.072394,0.095441,0.099677,
o  ts_1278,-0.188062,0.338149,0.174820,0.075742,0.071758,0.099078,0.103063,
o  ts_1281,0.109364,0.373655,0.506921,0.074724,0.070168,0.432197,0.436753,
o  ts_1282,0.128131,0.374368,0.526125,0.072337,0.069029,0.453787,0.457095,
o  ts_1283,-0.113968,0.359083,0.271648,0.081792,0.076046,0.189855,0.195602,
o  ts_1288,0.049669,0.293737,0.367570,0.074841,0.070728,0.292728,0.296841,
o  ts_1289,0.333997,0.439548,0.795912,0.069206,0.066163,0.726706,0.729749,
o  ts_1290,-0.197577,0.370214,0.200249,0.084642,0.078499,0.115607,0.121751,
o  ts_1291,-0.187275,0.371110,0.210991,0.081969,0.076938,0.129022,0.134052,
o  ts_1292,0.089007,0.299227,0.409378,0.069429,0.065406,0.339949,0.343972,
o  ts_1293,0.072197,0.299193,0.392718,0.071260,0.066457,0.321458,0.326261,
o  ts_1294,0.087525,0.299269,0.407835,0.068595,0.065145,0.339240,0.342690,
o  ts_1295,0.070900,0.299220,0.391425,0.070992,0.066308,0.320434,0.325118,
o  ts_1296,0.158267,0.414167,0.595305,0.072114,0.068030,0.523192,0.527276,
o  ts_1298,-0.203615,0.348772,0.170097,0.076165,0.072279,0.093933,0.097818,
o  ts_1299,-0.195474,0.347782,0.177440,0.076119,0.072388,0.101321,0.105052,
o  ts_129,-0.001395,0.273155,0.289500,0.061581,0.058137,0.227919,0.231364,
o  ts_1300,-0.214115,0.348967,0.159732,0.076192,0.072204,0.083539,0.087528,
o  ts_1301,-0.195962,0.348638,0.177396,0.074778,0.071194,0.102617,0.106202,
o  ts_1302,0.124008,0.399620,0.546237,0.071407,0.067381,0.474830,0.478855,
o  ts_1303,0.127869,0.398927,0.549633,0.072324,0.067987,0.477308,0.481646,
o  ts_1309,0.166423,0.338645,0.528573,0.072094,0.068852,0.456479,0.459721,
o  ts_1311,0.154815,0.339911,0.517883,0.071269,0.068246,0.446614,0.449637,
o  ts_1312,-0.455193,0.358419,-0.067317,0.087725,0.081960,-0.155043,-0.149277,
o  ts_1313,-0.434333,0.358591,-0.046645,0.086768,0.081020,-0.133413,-0.127665,
o  ts_1316,-0.077132,0.336983,0.282275,0.070298,0.067510,0.211977,0.214765,
o  ts_1317,-0.069477,0.335298,0.288973,0.073208,0.069321,0.215764,0.219652,
o  ts_1322,0.018518,0.331081,0.376667,0.081146,0.076645,0.295520,0.300022,
o  ts_1323,-0.278546,0.349378,0.095977,0.077123,0.072619,0.018854,0.023358,
o  ts_1324,-0.272014,0.349666,0.102639,0.076301,0.072252,0.026338,0.030387,
o  ts_1325,0.017315,0.322196,0.363952,0.075151,0.071397,0.288801,0.292555,
o  ts_1328,-0.358312,0.273473,-0.060075,0.077486,0.072418,-0.137561,-0.132493,
o  ts_1330,-0.376697,0.273952,-0.077826,0.080568,0.073982,-0.158394,-0.151807,
o  ts_1334,-0.076751,0.371251,0.321240,0.082023,0.076420,0.239217,0.244820,
o  ts_1336,-0.022812,0.359463,0.360171,0.073544,0.069359,0.286627,0.290812,
o  ts_1337,-0.027064,0.360916,0.357164,0.073623,0.069204,0.283541,0.287961,
o  ts_1339,-0.028257,0.360742,0.355885,0.073746,0.069401,0.282139,0.286484,
o  ts_1341,-0.204738,0.335857,0.156519,0.076867,0.072878,0.079652,0.083641,
o  ts_1342,-0.206825,0.335010,0.154225,0.080148,0.074797,0.074077,0.079428,
o  ts_1345,-0.065442,0.422022,0.382351,0.076512,0.073125,0.305839,0.309226,
o  ts_1346,-0.064230,0.422209,0.383625,0.075433,0.072801,0.308193,0.310824,
o  ts_1347,0.025107,0.395292,0.446539,0.078295,0.074290,0.368245,0.372250,
o  ts_134,-0.129461,0.208342,0.097467,0.062507,0.059662,0.034960,0.037805,
o  ts_1352,0.148300,0.347690,0.516916,0.067515,0.064286,0.449402,0.452630,
o  ts_1353,0.134868,0.347564,0.503601,0.069193,0.065380,0.434408,0.438222,
o  ts_1354,-0.026512,0.323100,0.320100,0.072301,0.068914,0.247799,0.251186,
o  ts_1357,-0.197008,0.324793,0.149942,0.070791,0.067208,0.079151,0.082734,
o  ts_1358,-0.176839,0.326478,0.170934,0.067510,0.065002,0.103424,0.105932,
o  ts_1359,-0.151359,0.362604,0.236485,0.076381,0.072630,0.160104,0.163855,
o  ts_135,-0.126665,0.207300,0.099908,0.066635,0.061893,0.033273,0.038015,
o  ts_1360,-0.154853,0.362923,0.233101,0.075632,0.072046,0.157469,0.161056,
o  ts_1363,-0.296448,0.298926,0.027547,0.079061,0.073286,-0.051514,-0.045739,
o  ts_1365,-0.358545,0.232486,-0.103578,0.071287,0.067665,-0.174865,-0.171243,
o  ts_1366,-0.384115,0.233257,-0.128377,0.073263,0.068642,-0.201641,-0.197020,
o  ts_1367,-0.372515,0.233451,-0.116687,0.072701,0.068044,-0.189388,-0.184730,
o  ts_1368,-0.352606,0.232397,-0.097736,0.071145,0.067645,-0.168881,-0.165381,
o  ts_136,-0.070406,0.230254,0.179905,0.068958,0.063441,0.110948,0.116464,
o  ts_1371,0.042846,0.330089,0.397629,0.077394,0.072431,0.320235,0.325198,
o  ts_1372,0.042800,0.329538,0.396927,0.076486,0.072005,0.320441,0.324922,
o  ts_1373,-0.426043,0.303970,-0.093450,0.085638,0.080077,-0.179088,-0.173526,
o  ts_1376,-0.056864,0.418253,0.388263,0.081081,0.076113,0.307181,0.312149,
o  ts_1378,0.142786,0.407277,0.575046,0.074787,0.071700,0.500259,0.503346,
o  ts_1379,0.138085,0.407689,0.570653,0.075481,0.071708,0.495172,0.498945,
o  ts_137,-0.061338,0.232280,0.190255,0.064038,0.060799,0.126216,0.129456,
o  ts_1381,0.022086,0.354123,0.401389,0.076008,0.072371,0.325380,0.329018,
o  ts_1382,-0.316240,0.358876,0.068701,0.078542,0.074627,-0.009841,-0.005926,
o  ts_1383,-0.310928,0.358526,0.073555,0.077853,0.074139,-0.004298,-0.000584,
o  ts_1384,-0.316811,0.359075,0.067976,0.077435,0.073589,-0.009459,-0.005613,
o  ts_1385,-0.330574,0.358793,0.054479,0.079803,0.075336,-0.025323,-0.020856,
o  ts_1386,0.046122,0.353222,0.427104,0.083720,0.077867,0.343384,0.349238,
o  ts_1388,0.009573,0.291681,0.325722,0.075696,0.071765,0.250026,0.253957,
o  ts_1389,0.006642,0.291595,0.322744,0.076009,0.071941,0.246735,0.250803,
o  ts_138,-0.039467,0.205635,0.182868,0.058578,0.056140,0.124290,0.126728,
o  ts_1390,0.235178,0.407526,0.666508,0.074655,0.069919,0.591853,0.596589,
o  ts_1391,0.238229,0.407896,0.669775,0.074122,0.069507,0.595653,0.600267,
o  ts_1392,-0.176465,0.432741,0.282242,0.076436,0.073527,0.205805,0.208714,
o  ts_1393,-0.182483,0.431922,0.275812,0.077817,0.074429,0.197995,0.201383,
o  ts_1398,0.158891,0.430990,0.615589,0.078078,0.073453,0.537511,0.542135,
o  ts_1399,0.179420,0.431647,0.635979,0.073625,0.070870,0.562355,0.565109,
o  ts_139,-0.030221,0.205673,0.191990,0.057399,0.055432,0.134592,0.136558,
o  ts_13,0.015215,0.197609,0.228096,0.055327,0.052568,0.172769,0.175527,
o  ts_1400,0.184202,0.431645,0.640804,0.074247,0.071063,0.566557,0.569741,
o  ts_1401,0.158844,0.430856,0.615487,0.078931,0.073870,0.536556,0.541617,
o  ts_1402,-0.134644,0.247756,0.134472,0.069459,0.065879,0.065013,0.068593,
o  ts_1403,-0.139977,0.248132,0.129419,0.069712,0.065744,0.059707,0.063675,
o  ts_1406,-0.044917,0.369677,0.350600,0.080348,0.074838,0.270252,0.275762,
o  ts_1407,-0.042477,0.369471,0.352956,0.081102,0.075057,0.271854,0.277899,
o  ts_1408,-0.039757,0.370214,0.356103,0.081515,0.074805,0.274588,0.281298,
o  ts_1409,-0.039307,0.370324,0.356594,0.080620,0.074366,0.275975,0.282228,
o  ts_140,0.032156,0.307976,0.358233,0.059836,0.057592,0.298397,0.300641,
o  ts_1410,-0.011907,0.283939,0.294393,0.071194,0.067861,0.223200,0.226532,
o  ts_1412,0.035630,0.285801,0.343220,0.068992,0.066013,0.274228,0.277207,
o  ts_1413,0.010321,0.284192,0.316337,0.068809,0.066021,0.247528,0.250316,
o  ts_1414,-0.028426,0.354558,0.351811,0.080318,0.074318,0.271494,0.277494,
o  ts_1416,-0.266630,0.324570,0.079522,0.067977,0.065583,0.011545,0.013939,
